sno,gmaps_place_id,gmaps_name,gmaps_formatted_address,gmaps_latitude,gmaps_longitude,gmaps_opening_hours_weekday_text,gmaps_website,gmaps_phone,gmaps_rating,gmaps_user_ratings_total,gmaps_types,gmaps_business_status,gmaps_editorial_summary,gmaps_url,gmaps_directions_url,gmaps_plus_code_global,gmaps_plus_code_compound,gmaps_utc_offset_minutes,gmaps_photo_reference_1,gmaps_addr_country,gmaps_addr_postal_code,gmaps_addr_postal_town,gmaps_addr_admin_area_level_1,gmaps_addr_admin_area_level_2,postcode_norm,gmaps_postcode_norm,likely_match,description_short,Description,city,region,local_authority,service_area,age_range,conditions_supported,specific_services,physical_access,organization_type,status,last_verified
623,ChIJw_Kx3fIOdkgRqn-k2AQRhio,Shene Sports & Fitness Centre,"Park Ave, London SW14 8AT, UK",51.46279699999999,-0.260056,Monday: 6:30?AM?–?10:00?PM; Tuesday: 6:30?AM?–?10:00?PM; Wednesday: 6:30?AM?–?10:00?PM; Thursday: 6:30?AM?–?10:00?PM; Friday: 6:30?AM?–?9:00?PM; Saturday: 8:00?AM?–?7:00?PM; Sunday: 8:00?AM?–?7:00?PM,http://www.richmond.gov.uk/ssfc,+44 20 3772 2999,4.6,48,"establishment,gym,health,point_of_interest",OPERATIONAL,"Fitness centre with a multi-use sports hall, all-weather pitches, and pay-as-you-go fitness suite.",https://maps.google.com/?cid=3064155308984401834,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJw_Kx3fIOdkgRqn-k2AQRhio,9C3XFP7Q+4X,"FP7Q+4X London, UK",,AciIO2f235iHek2Qo3ZgIxuTCrDVjE3oV8_W1hAbzvEK8MdwLJmbpHGr9mBNp2hCpOmtpBjgYnDeBpx4fFGH7y8DEJMS8J7h86tJyyksj2nZxyxEBO_Na3blE_kmE7HSTX0ZiF_oj5gkpTRhIEJEaAburhrFOnOmOeIGf36RF9GYFskdI0LeFIu4UmiNf3ilrMG1Pxe3bitNE5DZjANjVjVbxsyagXcuXfNRXAM14wshG__2li_vscVBRPtUoj_4LgCrqeA_1NsYY44wEUOhN7jmhM0vtOkOd9LJM3qsJDqqwjKzE8R9B5crPpuZtc2juarZkMVNeeOSo79nez04134fX3EPNmGIEvUdFmS9P_HVCHO04edGdtkKXWTiYvQLAlAgE3qEEqnBaXYs6UfmRGYiPotkPjZVFC0XcskMmghh6lc4uPTE,United Kingdom,SW14 8AT,London,England,Greater London,SW14 8RG,SW14 8AT,1,,,,,,,,,,,,,
624,ChIJ46LNix8DdkgRHdw8h4lON68,Seven Islands Leisure Centre,"100 Lower Rd, London SE16 2TU, UK",51.4958842,-0.0523796,,https://southwarkleisure.co.uk/centres/seven-islands-leisure-centre/,+44 333 005 0407,3.2,339,"establishment,health,point_of_interest,school",CLOSED_PERMANENTLY,"Contemporary leisure centre featuring a swimming pool with lessons, a modern gym & more.",https://maps.google.com/?cid=12625646432942873629,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ46LNix8DdkgRHdw8h4lON68,9C3XFWWX+92,"FWWX+92 London, UK",,AciIO2enyNmveRitzfhoNO9zJ7XCO_mwfRszUqrn4Iu4HMitc1gLjruFDAsnVzxDnZP27c_f0c01V6l7chyV6elVLm7bDIAiolDG3uwqy3KW-r9BmZ5yaDfNpsIG-B_5HmN1nGkIAv-qBNQa288oS9qjjEN0gU7Y753iuAggW_Kwa5gY26GocHKDgle2g3WSgvX7_TqOhW8aYOAJaxfHF9NTeisubv5WsB5PjCWbm9Ocvp8nY3Wylf3gf1zdF9iFmO62dIZSDrsd4EGWhKmI7QBjSiBd8SfOsUNf7Ojveq3as02IgWokt-uBAVqGfc82O_-U7SUKBuHUsk30Q8koyvxhjUw8o8qSL2yHY2QYBTHbL-yzMCuNJQJ8lfrBFOypBEhxARh_SemDou-lIhri86AzHFGoLZlrvsDcNlK_WDYSYTMoCnA,United Kingdom,SE16 2TU,London,England,Greater London,SE16 2TU,SE16 2TU,1,,,,,,,,,,,,,
625,ChIJTWFzADFldkgRQ-NpvhP2t7c,Singh Sabha Slough Sports Centre,"Stoke Poges Ln, Slough SL1 3LW, UK",51.5261664,-0.5968968,Monday: 9:00?AM?–?10:00?PM; Tuesday: 9:00?AM?–?10:00?PM; Wednesday: 9:00?AM?–?10:00?PM; Thursday: 9:00?AM?–?10:00?PM; Friday: 9:00?AM?–?10:00?PM; Saturday: 9:00?AM?–?10:00?PM; Sunday: 9:00?AM?–?10:00?PM,https://singhsportscentre.org/,+44 1753 512322,4.3,190,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=13238320194338284355,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJTWFzADFldkgRQ-NpvhP2t7c,9C3XGCG3+F6,"GCG3+F6 Slough, UK",,AciIO2dk9vdiR4oiFR3L6-R_RakuOais_sqVWFvcBdYFQnv4ae49_1uSxNpMwlOw0kWvQDYVzeip6WltVW6QBV7Iw1xcf-Z5X7L4zD0WOeunZCj8_bnftayX1uRkODcp5e7dXim2wVu7kFwmmCA_rS9Gvma7khRbXUQD45zYg6_IRS5wOg_V09Z-XL9Kr52j1yxB6gukg2FSnAI8KMv092KxILUwAqW2eNlKvz-umdEdpC0COPYJGSxeU6LzBYbqXpy-9OiWiP6NYhcKEmDWDU5_mgwKHuNeBjuMRJQh8SHxK9LgTkmJeEU5hkTnzL0wf3Jo-EJWM-kR0XkM_JOsaLIkyEscxCawlM0mbpHbaI49tfx0RGggNebb4t4KBIivN3W45XoBDJFUQoBpVLy3jMuMjkJWS509nKnihwd7_PJhbErTaQ,United Kingdom,SL1 3LW,Slough,England,Berkshire,SL1 7LY,SL1 3LW,0,,,,,,,,,,,,,
626,ChIJ1R7ZS3N9dkgRumGELLWOgQc,Braywick Leisure Centre,"Braywick Rd, Maidenhead SL6 1BN, UK",51.51088790000001,-0.7165288999999999,Monday: 6:00?AM?–?11:00?PM; Tuesday: 6:00?AM?–?11:00?PM; Wednesday: 6:00?AM?–?11:00?PM; Thursday: 6:00?AM?–?11:00?PM; Friday: 6:00?AM?–?11:00?PM; Saturday: 8:00?AM?–?10:00?PM; Sunday: 8:00?AM?–?10:00?PM,https://www.leisurefocus.org.uk/our-centres/braywick-leisure-centre/,+44 1628 685333,4.4,878,"establishment,gym,health,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=540870339048268218,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ1R7ZS3N9dkgRumGELLWOgQc,9C3XG76M+99,"G76M+99 Maidenhead, UK",,AciIO2e4Dz_ZAZdZny9GDVoepdF0hycnvUrUER8FfykN7WQLvEIASUjfWe05iV7TVq58LRIC3cdoRAYXDb_5vpHFjHOxacWrYzyHA_MiVWqUGWzDxcHE7-QByHfhLtilx_Fb46Tu-44WKlkCgmFFh6eKRpKkLzwVVPn-xYgSyeW3dBwpYRbq1luMecZCGYMHUuwZJeYMWOWXHSdsSZ1ojdvyGEUNU7bcIdvxw2JuSkbD1pByQK_xb4jU7VJC_BmxSLrJpK4dxMmnW183WKM0vLZsZKyilM-J4xhk6HS_BY3fP3MhgyqotXVHmUjR3eLfFl6PZ6n3nbWJpCevZRgF31nrUbRqO2iQ6b9fMRvdlfG5tQT519pXd5qXT6YZ0QGmBKSBhOaPbGyxrqrUVO_AYxTiCxYJozKMie6gjfW-jkwOEotKfR16,United Kingdom,SL6 1BN,Maidenhead,England,Berkshire,,SL6 1BN,0,,,,,,,,,,,,,
627,ChIJze2x2VMDdkgR8ojhj0yduVE,London Sport,"House of Sport, 190 Great Dover St, London SE1 4YB, UK",51.50039899999999,-0.09216099999999999,Monday: 9:00?AM?–?5:00?PM; Tuesday: 9:00?AM?–?5:00?PM; Wednesday: 9:00?AM?–?5:00?PM; Thursday: 9:00?AM?–?5:00?PM; Friday: 9:00?AM?–?5:00?PM; Saturday: Closed; Sunday: Closed,http://www.londonsport.org/,+44 20 3848 4630,4.1,11,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=5888910939920632050,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJze2x2VMDdkgR8ojhj0yduVE,9C3XGW25+54,"GW25+54 London, UK",,AciIO2cUOb6lJzfMP1V8gW5S-wrHLCPgsnvPiLKRRJhcfFPyP1UQ0GEw-ULClZvqHURzAVT8KVtw8y4WXIz8YUhyc67jVqoQrgGEA4-GcT6mUJEW3av4M2Zkk7CLaOoSo-Vx804hpTxQhV5suA1kRo5jWWkyv4pLddsJx_Cs1kYIo0Ca4PhWMHk8-KRZj0SVdKLYHQWeKBRnZqYrPPZrZJh-_zi_PO2iZwx1QZcvRiXDP1TRvG24UwUO_1_O2SGRiS4FmIgbK45rc11AerHWoX-tpZY0IOzgDW1UaRxiPNJeAcdKPg,United Kingdom,SE1 4YB,London,England,Greater London,SE1 6ER,SE1 4YB,0,,,,,,,,,,,,,
628,ChIJ_6K8wVgDdkgR2rYq-ouvb50,Disability Sports Clubs,"190 Great Dover St, Greater, London SE1 4YB, UK",51.5003993,-0.09215999999999999,,https://pulsesocial.co.uk/contact-us,+44 20 8191 8507,,,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=11344479002101987034,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJ_6K8wVgDdkgR2rYq-ouvb50,9C3XGW25+54,"GW25+54 London, UK",,,United Kingdom,SE1 4YB,London,England,Greater London,SE1 6SQ,SE1 4YB,0,,,,,,,,,,,,,
629,ChIJha2Vr8x2dkgRF2fXDTFgqRM,Spelthorne Leisure Centre,"Knowle Grn, Staines-upon-Thames, Staines TW18 1AJ, UK",51.4300967,-0.5017377,,https://www.everyoneactive.com/centre/spelthorne-leisure-centre/,+44 1784 493493,3.9,493,"establishment,gym,health,point_of_interest",CLOSED_PERMANENTLY,"Large recreation center featuring a gym, 2 pools, fitness classes & a sports courts, plus childcare.",https://maps.google.com/?cid=1416769321586616087,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJha2Vr8x2dkgRF2fXDTFgqRM,9C3XCFJX+28,"CFJX+28 Staines, UK",,AciIO2fmRug73NkanYThHMrFv8CIsM03E4n42KnLGCzEYghHV3mPKTYx1p-mMgZkIpW3gsjoGP1vsjfiZuPYT4R9cCXdQthGeILGlq5NGzLJ7zLhQh0_dljdbAT7lU73U5K3LKMVnsLDUjUplUqPcZwLnMStQGHiMMJscl1ffIPXeBjcJOQFXp_jV-i_64Su_SK2-7b7BrDs08sEEifeN6zwKazVHDinFtui9p6pAEonESdYLAVcctIt36NeiIazq_ZLwASpeC3vkWi6haAZIjnUmCkiWrZykXp2TaEbXmrVzr2CJq4S1vrur37_TJ4rQl9PO3poMo438KO--nWDsc0FGd0DABiNs6WQOCPHrmm5op9XKLA2Ompn3PQzF4OPmeVrDUQtBxpmJbqUIC6zKitG_ctRU3mfSv83PGAUgf_bt0zWag,United Kingdom,TW18 1AJ,Staines,England,Surrey,TW18 1AJ,TW18 1AJ,1,,,,,,,,,,,,,
630,ChIJZyhujIpldkgRoMmJ40HdrO0,Stoke Park Active,"225-227 Northern Rd, Slough SL2 1LU, UK",51.52813150000001,-0.5995937,Monday: Closed; Tuesday: 10:00?AM?–?4:00?PM; Wednesday: 10:00?AM?–?2:00?PM; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,,+44 7766 887521,5,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=17126306758043224480,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJZyhujIpldkgRoMmJ40HdrO0,9C3XGCH2+75,"GCH2+75 Slough, UK",,AciIO2fpcMLw1BRZjoEqFYCz8EOZU89ChO5MiAL_zAhobt4x_Mv1Cu7ZD_ZdaFSRR4DUsjOJucaBJ6vQ-kyYkbDh4aTCm8qC1OWQ2kybk7ooTe33K4iGEqwlLaQg3afMAPDk-pV0Q5acgTPC10A2ftxGvxPytIsmFFzydcNAEyxETjpLEq7f-lczuKZWc_3HDMmxG4uAMGsOXvO02VeqkTYDJ8Zaq89902QZJ2w1GznP-DvRW2TOb8VVMgwofnstoljM3tcLAJcPb7doFFilUuxMmCMpAEMeM3JHrPObFozgmOoddw,United Kingdom,SL2 1LU,Slough,England,Berkshire,,SL2 1LU,1,,,,,,,,,,,,,
631,ChIJlfSUPPf-dUgRu6vhh4WHQLY,Splash Swimming Club,"Grange School, School Bungalow, 89 Bluehouse Ln, Limpsfield, Oxted RH8 0RZ, UK",51.26495269999999,0.0104633,Monday: Closed; Tuesday: 4:30?–?7:30?PM; Wednesday: 4:30?–?7:30?PM; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed,http://www.splashswimming.co.uk/,+44 1342 316232,,,"establishment,health,point_of_interest,school",OPERATIONAL,,https://maps.google.com/?cid=13132645520992480187,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJlfSUPPf-dUgRu6vhh4WHQLY,9F327276+X5,"7276+X5 Oxted, UK",,,United Kingdom,RH8 0RZ,Oxted,England,Surrey,RH8 0RZ,RH8 0RZ,1,,,,,,,,,,,,,
632,ChIJfylVJIr9dUgRScIf2heYb_o,"Thomas More Catholic School, Purley","Russell Hill Road, Purley CR8 2XP, UK",51.3434678,-0.1195383,Monday: 8:00?AM?–?4:00?PM; Tuesday: 8:00?AM?–?4:00?PM; Wednesday: 8:00?AM?–?4:00?PM; Thursday: 8:00?AM?–?4:00?PM; Friday: 8:00?AM?–?4:00?PM; Saturday: Closed; Sunday: Closed,http://www.tmore.org.uk/,+44 20 8668 6251,,,"establishment,point_of_interest,school",OPERATIONAL,,https://maps.google.com/?cid=18045809460108051017,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJfylVJIr9dUgRScIf2heYb_o,9C3X8VVJ+95,"8VVJ+95 Purley, UK",,AciIO2dJQcnEwGdA9Hq2WhiceZJYfl-gc1b_0kuTXxaGLJ9oUvofY-xFwTiD0PL9RotmxfxlswxD_oiZOfpsFF9hHXsb4MqLbiuORZkfJvJkAYurPFegJ09ignHXRc5SMBrMaSCz8UNUpOjU3UfP01Zr5yDEXu3oVbWImSi3ZoyhqyGYPZFIgjyvcP41Hs43WvivZBy27LqDehyVB20LWqz84YZhQ2ibojlgP_iu1SyISbmqB9oDRhp5wDRPCzDEbt5f8kG1Hh85tzFpx_0xi6TlMsv0cIpm582-aSOXEydD6qH587CYfQhaHtzz-FtFJihpnv7WWTMXn92aedBKN9f3bxH_hpVA8sBbr5OzIIljkQEJQHuxDrvv8U0gpxcjGv5lIosJ8jRkzhTGRkzCyr_Twe5NLwWs8quX4bmbpvBmfMQi9g,United Kingdom,CR8 2XP,Purley,England,Greater London,CR8 2XP,CR8 2XP,1,,,,,,,,,,,,,
633,ChIJj61fTiH8dUgReii3JxoO-6c,Saturn V Sn Ltd,"The Rebound Hall, 1 William Rd, Caterham CR3 5NN, UK",51.2890362,-0.0985495,,http://www.saturnv.co.uk/,+44 1342 323530,4.4,26,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=12104283928986593402,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJj61fTiH8dUgReii3JxoO-6c,9C3X7WQ2+JH,"7WQ2+JH Caterham, UK",,AciIO2c3wqDmTkodc9AwYmuhWtoVtRsRxs--nJCfi9fHpax6EWLXBlkFBIiruoOtE4YD8QnaAXB52hLHqR0z3h61m_1m8vlviCjFZ8mYwq5ITkb9e2TsPExm3tSBnlK_I6bthT57F_Hx_WYMHDP-wf0H5_DDa8gdcaB-CuExN8jrVmFonLtSarurxCBk_86rkW97Z_OwWAjZx6aMmuLQjeKvd5YKtf2_OCEFKtF2-Sz55ZYlgtixD3ULYP4up1SRk_eTZgApKtfZTA4A6iD-sZTAh2Rmb3kkLEG5cVauEGfQpj3S_GbbAWSp9gJjBVmqxkO8EXY-rYCAL0MMi3BgJ2GT-NXYmssHaJmSTE9qPNeYuulUxpS2Ludf1rjrtzY_pkGh8sQBwTWrZzUgMheK_b5ZwxlT5WKzZU_gV9HRoWoUg9Ek14u8,United Kingdom,CR3 5NN,Caterham,England,Surrey,,CR3 5NN,1,,,,,,,,,,,,,
634,ChIJecUJs80HdkgRz-l70EvENTI,David Weir Leisure Centre,"Middleton Rd, Carshalton SM5 1SL, UK",51.38414059999999,-0.1813958,Monday: 7:00?AM?–?10:00?PM; Tuesday: 7:00?AM?–?10:00?PM; Wednesday: 7:00?AM?–?10:00?PM; Thursday: 7:00?AM?–?10:00?PM; Friday: 7:00?AM?–?10:00?PM; Saturday: 8:00?AM?–?6:00?PM; Sunday: 8:00?AM?–?6:00?PM,https://www.everyoneactive.com/centre/david-weir-leisure-centre/,+44 20 8641 9480,4.2,375,"cafe,establishment,food,gym,health,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=3618013705561434575,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJecUJs80HdkgRz-l70EvENTI,9C3X9RM9+MC,"9RM9+MC Carshalton, UK",,AciIO2cFnrOM-kCXDh-cEwX0qlMugzHzaErlfYzunmKGFzFJfwHCaUDIjcjuu7zHobHAwvD19TXodV024wVqP07bQCAMCJHmGTTye8nlV3HpRaSgs-oT6CO5epoRx6KsIKY3x_sDs8slbu9X4TUICXyJTKiGCIpZooKE6wChh89NTZWHrkp8lDaWuASBlKg5eE5Kq23vk3RtH0BiqveanveIA-Vcn1XCKJ7kEfzoacaxnjSCLsZpyl8aAM1kTGdcNNouDD1PSZcnzEJPU-GqLRf1Gf5_hlVL8pZFSIlMWoKVM96oEw,United Kingdom,SM5 1SL,Carshalton,England,Greater London,SM5 1SL,SM5 1SL,1,,,,,,,,,,,,,
635,ChIJX2K8ZNMHdkgR2FllXE21RSQ,Sutton & District Athletics Club,"Middleton Rd, Carshalton SM5 1SL, UK",51.3869317,-0.1809026,Monday: Closed; Tuesday: 6:00?–?9:00?PM; Wednesday: Closed; Thursday: 6:00?–?9:00?PM; Friday: Closed; Saturday: Closed; Sunday: 9:00?AM?–?12:00?PM,http://suttondistrictac.co.uk/,+44 20 8641 9480,4.7,3,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=2613694502625696216,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJX2K8ZNMHdkgR2FllXE21RSQ,9C3X9RP9+QJ,"9RP9+QJ Carshalton, UK",,,United Kingdom,SM5 1SL,Carshalton,England,Greater London,SM5 1SL,SM5 1SL,1,,,,,,,,,,,,,
636,ChIJo7rfSATndUgR81rcyREg8rg,Aquababies Surrey,"St John's C of E Primary School, Goodwyns Rd, Dorking RH4 2LR, UK",51.2162035,-0.3277215,Monday: Closed; Tuesday: Closed; Wednesday: 9:30?AM?–?12:00?PM; Thursday: Closed; Friday: Closed; Saturday: 12:00?–?6:00?PM; Sunday: Closed,https://www.aquababiessurrey.com/,+44 7766 242572,5,28,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=13326749508115913459,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJo7rfSATndUgR81rcyREg8rg,9C3X6M8C+FW,"6M8C+FW Dorking, UK",,AciIO2eIqVEWjprjAwijkY1MeMybCmQI3FlO9cDenZV2F_-vUyOt7hIUx5ilD9jkEtFluGiWI8DFZ_foY8sw-hMRarH1IkSbTmjDeJ8lNCy264WWwReoYOdSTSnd6PZu7qD9asZ8W49PDz9se1CCsTJzPSl8Grb27AW9BM-TW9ViG0VlqIt1zY8IK3BXPBZHWCbygkPaDIim3hMxDNqPF6X7tNP9e8YfWMcxcGo99B6edGYJLRV_PRk8w5CSUQUAfvuJIRdQWpbNQ8uK9TshSM2GAX_AMZcoO-viXSOV_ohNAF8,United Kingdom,RH4 2LR,Dorking,England,Surrey,RH4 2LR,RH4 2LR,1,,,,,,,,,,,,,
637,ChIJi7PSfpkadkgRZCaVTn0V3Ig,Swiss Cottage Leisure Centre,"4a Adelaide Rd, London NW3 3NF, UK",51.5422455,-0.1727148,Monday: 6:00?AM?–?10:00?PM; Tuesday: 6:00?AM?–?10:00?PM; Wednesday: 6:00?AM?–?10:00?PM; Thursday: 6:00?AM?–?10:00?PM; Friday: 6:00?AM?–?10:00?PM; Saturday: 8:00?AM?–?8:00?PM; Sunday: 8:00?AM?–?8:00?PM,https://www.better.org.uk/leisure-centre/london/camden/swiss-cottage-leisure-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+44 20 3649 4330,4,1202,"establishment,gym,health,point_of_interest,spa",OPERATIONAL,"Centre with 25m pool, gym, full spa, climbing wall, sports hall, squash courts and outdoor football.",https://maps.google.com/?cid=9861780911968036452,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJi7PSfpkadkgRZCaVTn0V3Ig,9C3XGRRG+VW,"GRRG+VW London, UK",,AciIO2d_qRe3FjGExM-zRVtv5-J--bFhQXdTKwsYTKnpCLyxUu1XuYKPdRUYqJFM0nPA_4liMFoKqbKfR7ykDTNVpllzUOj_vik-3gCvAvOnml0M30nRjPKdQqszo_Ra6xxR-qSMZkOWli4Gt8AEBK_kWxW6eMDzdFC9EpiEAmsJUI4GNzXp3V80PxIbLhAz4NxNAq-bYLVvGLTxvcVh4QNSNsITudy4xBe1AAY4bIpghzaHMSupE7cctoZ8CsZ0KEj7T1_1X2lBK7akaalyPKxfOY5Cc_QrsD8WlGYMPB1spTPPjg,United Kingdom,NW3 3NF,London,England,Greater London,NW3 3NF,NW3 3NF,1,,,,,,,,,,,,,
638,ChIJcyEkVn4LdkgRJxMbzzJQWLI,Teddington Pool & Fitness Centre,"Vicarage Rd, Teddington TW11 8EZ, UK",51.4281731,-0.3316745,Monday: 6:30?AM?–?10:00?PM; Tuesday: 6:30?AM?–?10:00?PM; Wednesday: 6:30?AM?–?10:00?PM; Thursday: 6:30?AM?–?10:00?PM; Friday: 6:30?AM?–?9:00?PM; Saturday: 8:00?AM?–?8:00?PM; Sunday: 8:00?AM?–?8:00?PM,https://www.better.org.uk/leisure-centre/london/richmond-upon-thames/teddington-pools-and-fitness-centre,+44 20 3772 2999,4.2,413,"establishment,gym,health,point_of_interest,school",OPERATIONAL,"Public facility with 2 indoor swimming pools, plus a gym with exercise equipment & group classes.",https://maps.google.com/?cid=12851109715854955303,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJcyEkVn4LdkgRJxMbzzJQWLI,9C3XCMH9+78,"CMH9+78 Teddington, UK",,AciIO2dORki7cpIHgBQSe78afRdVuyBGVuJz00xUPqSF983uRMGEtGsteX2Wq0vS2mu9YpvBJAnQk791XI8TotYTEsrc68nDPEmMebcJ3FXHMX1o9eZ-ITVpcPanbd4v6iuYpkR6bwgFCon8sTTDfM64ozMYBeSCaStEBUqCTmeSmTw2ryMJePNHspLeHRzO8tr3iofCnjEM4q211SoabERIDBbafo0RFUR1hFe3gHZQyplkYO_842T2k8apmYf9di6zvy8ad9YPc0eJLjCy8jyHmW_b7pf2l19UuwH0TVkVt46hHflNMh2-c70GtMG9epQng_BGSWJcrAC52KZ8I6zGbsQl9Sh8iydrF4xjZnZIWe7LChCPe0zCNt-R8s-5ZodPhf4yMB7sIfGLqEg5hZvqHU8uenbPvjX718ED10nF6AI,United Kingdom,TW11 8EZ,Teddington,England,Greater London,TW11 8EZ,TW11 8EZ,1,,,,,,,,,,,,,
639,ChIJKeY6qlIddkgRv85hYhad_ZE,Tower Hamlets Youth Sport Foundation,"Byron St, London E14 0RZ, UK",51.5153534,-0.0116474,,,+44 20 7987 4811,3,1,"establishment,point_of_interest",OPERATIONAL,,https://maps.google.com/?cid=10519737024072765119,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJKeY6qlIddkgRv85hYhad_ZE,9C3XGX8Q+48,"GX8Q+48 London, UK",,,United Kingdom,E14 0RZ,London,England,Greater London,E3 4HL,E14 0RZ,0,,,,,,,,,,,,,
640,ChIJHWMzzX0FdkgROEqhrSRVxSI,Vauxhall Leisure Centre,"50 S Lambeth Rd, London SW8 1DY, UK",51.48374579999999,-0.1235741,Monday: 6:30?AM?–?10:00?PM; Tuesday: 6:30?AM?–?10:00?PM; Wednesday: 6:30?AM?–?10:00?PM; Thursday: 6:30?AM?–?10:00?PM; Friday: 6:30?AM?–?10:00?PM; Saturday: 8:00?AM?–?6:00?PM; Sunday: 8:00?AM?–?6:00?PM,https://www.better.org.uk/leisure-centre/london/lambeth/vauxhall-leisure-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+44 20 3887 3575,4.2,359,"establishment,gym,health,point_of_interest,spa",OPERATIONAL,,https://maps.google.com/?cid=2505502383721761336,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJHWMzzX0FdkgROEqhrSRVxSI,9C3XFVMG+FH,"FVMG+FH London, UK",,AciIO2eFi8MTcj6y23bdPyG4F3k6eBFToveB75tzIRkIOGZOKGTbeGPD_bWv1BoshnIb6E7Hm5dPiDoehsdRXr_KoYzD6oYb7yXc-hdUirdRwIgKjXM4OpfXWi5inD0pxn4CvFmm8MW4yMwTMVAJDvraRrd5aAVsV1o0KWYYFAivwUdVpNT154V7Y47EUzdTvXHc3ozGAhQ-z2TofcS_sTWsCKsl0XKayYt-M8xMHl6BBK-4nKbOqJTT0PQtdNlzYgfWpuTdSWtEudgmRX2zOXNZi18lWaxAzua0v_Wu3DpMC_cd3g,United Kingdom,SW8 1DY,London,England,Greater London,,SW8 1DY,1,,,,,,,,,,,,,
641,ChIJbePcE-MddkgRGdt61FRRSsE,Waltham Forest Feel Good Centre,"170 Chingford Rd, London E17 5AA, UK",51.5933055,-0.0145317,Monday: 6:00?AM?–?10:00?PM; Tuesday: 6:00?AM?–?10:00?PM; Wednesday: 6:00?AM?–?10:00?PM; Thursday: 6:00?AM?–?10:00?PM; Friday: 6:00?AM?–?10:00?PM; Saturday: 8:00?AM?–?8:00?PM; Sunday: 8:00?AM?–?8:00?PM,https://www.better.org.uk/leisure-centre/london/waltham-forest/waltham-forest-feel-good-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+44 20 3859 1055,4.1,2026,"establishment,gym,health,point_of_interest,spa",OPERATIONAL,Gym with a 400m running track and 25m fitness pool with separate diving pit and teaching pool.,https://maps.google.com/?cid=13928034222380604185,https://www.google.com/maps/dir/?api=1&destination_place_id=ChIJbePcE-MddkgRGdt61FRRSsE,9C3XHXVP+85,"HXVP+85 London, UK",,AciIO2fBjOsj9d3IwVHu9kyi-yxuCp_mmQRO5MTafGSkhjJNR7A-w5vfuSNM9ckX_ZTMMrRbih3kUFv3qpzwWLuzYLHvk2def4IztCzR_ZkRguFQAHAJ5P7Fl2AtCDSfdQfWkLA2WybdyVlsR_57vck8VKdlEHgnS5v0pHhbLdQf_lJzIMMZJwKAm0UFkHRnR8ZGKwzg9kkpjIl91kWu-vbg45Tbh8O9w4fNjaHM-BNC_r5t0ej70SKXdIHN7djRUkeNLRwd8APWvDcZ_FCrxqeeUZFQehg8fW2odgINQspcwdxcRQ,United Kingdom,E17 5AA,London,England,Greater London,E17 5AA,E17 5AA,1,,,,,,,,,,,,,
